home_team,away_team,batter_team,batter_name,pitcher_name,bb_type,bearing,plate_x,plate_z,pitch_mph,launch_speed,launch_angle,is_home_run
MIN,CLE,MIN,"polanco, jorge","maton, phil",line_drive,right,-0.07,1.79,75.5,95.1,16.0,0
CLE,MIN,MIN,"polanco, jorge","maton, phil",ground_ball,left,0.18,3.17,95.7,66.2,12.0,0
MIN,CLE,MIN,"rosario, eddie","maton, phil",ground_ball,left,-0.18,1.96,95.1,97.8,-11.0,0
MIN,CLE,MIN,"rosario, eddie","maton, phil",popup,left,-0.22,1.63,76.0,64.4,75.0,0
MIN,CLE,MIN,"cruz, nelson","maton, phil",line_drive,right,1.25,1.75,85.2,,12.0,0
CLE,MIN,MIN,"cruz, nelson","maton, phil",fly_ball,left,0.34,2.9,77.5,,33.0,0
CLE,MIN,MIN,"gonzalez, marwin","maton, phil",fly_ball,right,0.35,2.67,85.2,79.7,35.0,0
CLE,PIT,PIT,"reynolds, bryan","maton, phil",ground_ball,left,-0.98,2.44,75.7,65.8,,0
PIT,CLE,PIT,"newman, kevin","maton, phil",ground_ball,right,-0.14,2.87,96.3,88.6,,0
CLE,PIT,PIT,"gonzalez, erik","maton, phil",line_drive,center,-0.44,2.5,86.8,,20.0,0
CLE,PIT,PIT,"gonzalez, erik","maton, phil",line_drive,left,0.11,2.08,79.8,101.5,14.0,0
CLE,DET,DET,"candelario, jeimer","maton, phil",ground_ball,left,-0.21,2.89,95.2,,4.0,0
DET,CLE,DET,"cameron, daz","maton, phil",line_drive,right,-0.07,2.33,95.2,102.1,9.0,0
CLE,DET,DET,"reyes, victor","maton, phil",line_drive,left,0.07,3.03,95.6,81.3,17.0,0
CLE,DET,DET,"schoop, jonathan","maton, phil",ground_ball,center,0.14,2.3,76.1,57.9,-16.0,0
CLE,DET,DET,"bonifacio, jorge","maton, phil",popup,center,0.5,2.69,88.4,86.0,,0
DET,CLE,DET,"greiner, grayson","maton, phil",ground_ball,center,0.79,2.12,80.3,,,0
CLE,CHC,CHC,"heyward, jason","maton, phil",line_drive,right,0.93,1.63,78.0,94.8,27.0,1
CHC,CLE,CHC,"kipnis, jason","maton, phil",fly_ball,left,-0.42,3.01,96.9,94.0,42.0,0
CHC,CLE,CHC,"baez, javier","maton, phil",line_drive,left,1.07,2.0,76.9,77.6,15.0,0
CHC,CLE,CHC,"bryant, kris","maton, phil",ground_ball,left,-0.16,2.72,95.7,106.6,,0
CWS,CLE,CWS,"jimenez, eloy","maton, phil",ground_ball,left,0.37,2.07,87.1,,-11.0,0
CWS,CLE,CWS,"moncada, yoan","maton, phil",line_drive,center,1.24,2.92,96.1,75.6,18.0,0
CLE,CWS,CWS,"moncada, yoan","maton, phil",ground_ball,center,0.5,2.77,95.0,90.2,6.0,0
CLE,CWS,CWS,"madrigal, nick","maton, phil",ground_ball,left,-0.22,1.61,75.9,74.8,4.0,0
CLE,MIL,MIL,"gamel, ben","maton, phil",line_drive,right,0.62,2.41,94.6,103.1,17.0,0
DET,CLE,DET,"stewart, christin","maton, phil",line_drive,left,0.07,2.54,96.6,90.8,29.0,0
DET,CLE,DET,"goodrum, niko","maton, phil",line_drive,left,0.93,2.36,93.9,58.3,,0
CLE,DET,DET,"goodrum, niko","maton, phil",popup,left,-0.55,2.7,77.7,74.9,,0
CWS,CLE,CWS,"mendick, danny","maton, phil",fly_ball,center,-0.52,1.95,76.6,92.0,41.0,0
CWS,CLE,CWS,"engel, adam","maton, phil",fly_ball,center,0.67,2.41,94.7,,29.0,0
CLE,CWS,CWS,"engel, adam","maton, phil",line_drive,center,-0.19,2.2,83.4,105.1,11.0,0
DET,CLE,DET,"haase, eric","maton, phil",ground_ball,center,0.86,1.97,86.0,,7.0,0
CLE,CIN,CIN,"jankowski, travis","maton, phil",ground_ball,center,0.78,2.68,95.4,63.3,-27.0,0
CLE,NYY,NYY,"judge, aaron","bieber, shane",fly_ball,center,0.07,2.83,94.3,108.0,31.0,1
CLE,NYY,NYY,"judge, aaron","bieber, shane",popup,center,-0.67,3.46,95.3,100.2,64.0,0
CLE,NYY,NYY,"voit, luke","bieber, shane",ground_ball,left,0.1,2.7,86.1,89.2,,0
CLE,NYY,NYY,"voit, luke","bieber, shane",line_drive,center,0.16,2.83,90.8,100.9,22.0,0
CLE,NYY,NYY,"voit, luke","bieber, shane",fly_ball,right,-0.5,3.1,84.0,,40.0,0
CLE,NYY,NYY,"urshela, gio","bieber, shane",ground_ball,left,-0.01,1.61,84.2,103.3,,0
CLE,NYY,NYY,"urshela, gio","bieber, shane",ground_ball,left,0.27,1.11,84.3,,-21.0,0
CLE,NYY,NYY,"urshela, gio","bieber, shane",ground_ball,center,-0.45,1.22,84.2,93.5,,0
CLE,NYY,NYY,"gardner, brett","bieber, shane",ground_ball,left,-0.01,1.33,84.5,73.5,,0
CLE,NYY,NYY,"gardner, brett","bieber, shane",fly_ball,left,-0.44,2.96,93.7,96.1,25.0,0
CLE,NYY,NYY,"lemahieu, dj","bieber, shane",line_drive,right,-0.28,2.72,94.9,105.3,,0
CLE,NYY,NYY,"lemahieu, dj","bieber, shane",ground_ball,left,0.37,2.26,94.4,,-20.0,0
CLE,NYY,NYY,"torres, gleyber","bieber, shane",ground_ball,center,0.38,1.52,84.2,63.9,,0
CLE,NYY,NYY,"torres, gleyber","bieber, shane",fly_ball,center,0.03,2.05,93.7,103.3,35.0,1
CLE,NYY,NYY,"stanton, giancarlo","bieber, shane",ground_ball,left,0.46,2.37,85.8,99.2,-11.0,0
CLE,NYY,NYY,"higashioka, kyle","bieber, shane",ground_ball,left,0.36,2.19,88.9,97.3,-2.0,0
CLE,MIL,MIL,"vogelbach, dan","bieber, shane",line_drive,left,-0.7,3.38,95.4,94.9,,0
CLE,MIL,MIL,"vogelbach, dan","bieber, shane",line_drive,right,0.5,3.24,94.8,104.2,9.0,0
CIN,CLE,CIN,"akiyama, shogo","bieber, shane",ground_ball,center,0.6,2.1,95.3,,0.0,0
CIN,CLE,CIN,"akiyama, shogo","bieber, shane",ground_ball,center,0.49,2.63,90.5,,-49.0,0
CIN,CLE,CIN,"votto, joey","bieber, shane",ground_ball,center,0.02,1.18,84.1,,,0
CIN,CLE,CIN,"votto, joey","bieber, shane",line_drive,center,-0.08,3.05,94.0,100.3,23.0,0
CIN,CLE,CIN,"votto, joey","bieber, shane",line_drive,right,1.12,2.18,90.5,81.5,17.0,0
CIN,CLE,CIN,"suarez, eugenio","bieber, shane",fly_ball,center,0.21,2.19,96.3,108.9,,1
CIN,CLE,CIN,"suarez, eugenio","bieber, shane",ground_ball,left,0.52,1.53,83.8,96.6,-9.0,0
CIN,CLE,CIN,"galvis, freddy","bieber, shane",ground_ball,center,-0.11,1.37,83.4,99.5,,0
CIN,CLE,CIN,"galvis, freddy","bieber, shane",ground_ball,left,-0.64,1.82,82.8,95.7,,0
CIN,CLE,CIN,"castellanos, nick","bieber, shane",line_drive,center,-0.75,2.66,95.3,105.5,29.0,1
CIN,CLE,CIN,"castellanos, nick","bieber, shane",ground_ball,center,0.52,3.01,89.2,,-6.0,0
CIN,CLE,CIN,"barnhart, tucker","bieber, shane",ground_ball,right,-0.85,2.35,87.4,58.1,-42.0,0
CIN,CLE,CIN,"barnhart, tucker","bieber, shane",line_drive,center,0.05,2.31,93.9,92.2,,0
CIN,CLE,CIN,"barnhart, tucker","bieber, shane",popup,center,-0.07,3.56,93.4,,61.0,0
CLE,MIL,MIL,"hiura, keston","bieber, shane",ground_ball,left,-0.13,1.5,83.3,103.2,-18.0,0
CLE,MIL,MIL,"hiura, keston","bieber, shane",ground_ball,left,0.43,0.94,84.7,74.6,-16.0,0
CLE,MIL,MIL,"arcia, orlando","bieber, shane",ground_ball,center,0.15,2.13,91.7,,-35.0,0
CLE,MIL,MIL,"urias, luis","bieber, shane",ground_ball,right,0.48,3.64,95.5,94.9,3.0,0
CLE,MIL,MIL,"nottingham, jacob","bieber, shane",ground_ball,center,1.48,2.05,87.4,75.1,0.0,0
CLE,MIL,MIL,"peterson, jace","bieber, shane",line_drive,right,-0.08,1.71,93.9,100.9,13.0,0
CIN,CLE,CIN,"winker, jesse","bieber, shane",line_drive,center,0.37,1.5,83.6,92.0,20.0,0
CIN,CLE,CIN,"winker, jesse","bieber, shane",ground_ball,left,0.0,2.18,83.0,93.6,-13.0,0
KC,CLE,KC,"merrifield, whit","bieber, shane",fly_ball,right,0.18,2.62,90.8,89.1,,0
KC,CLE,KC,"merrifield, whit","bieber, shane",line_drive,right,0.86,3.22,94.8,88.3,25.0,0
CLE,KC,KC,"merrifield, whit","bieber, shane",line_drive,right,0.36,2.32,95.1,95.8,20.0,0
CLE,KC,KC,"merrifield, whit","bieber, shane",line_drive,right,0.8,2.18,93.9,96.5,11.0,0
CLE,KC,KC,"soler, jorge","bieber, shane",fly_ball,right,-0.24,2.39,93.6,100.0,38.0,0
KC,CLE,KC,"o'hearn, ryan","bieber, shane",line_drive,center,0.1,2.97,93.7,100.4,,0
KC,CLE,KC,"franco, maikel","bieber, shane",fly_ball,center,0.94,2.16,90.6,70.4,39.0,0
KC,CLE,KC,"franco, maikel","bieber, shane",popup,left,-0.02,3.42,84.9,70.8,66.0,0
KC,CLE,KC,"franco, maikel","bieber, shane",fly_ball,left,-0.36,3.22,83.0,,,0
KC,CLE,KC,"gordon, alex","bieber, shane",line_drive,right,-0.31,2.74,90.5,88.7,26.0,0
CLE,KC,KC,"gordon, alex","bieber, shane",line_drive,center,-0.66,2.59,94.3,97.2,16.0,0
CLE,KC,KC,"mondesi, adalberto","bieber, shane",ground_ball,left,1.08,2.33,94.3,72.7,-33.0,0
KC,CLE,KC,"lopez, nicky","bieber, shane",ground_ball,center,-0.36,1.46,83.4,64.9,-57.0,0
CLE,KC,KC,"lopez, nicky","bieber, shane",fly_ball,center,0.73,2.64,87.1,,33.0,0
KC,CLE,KC,"dozier, hunter","bieber, shane",ground_ball,left,-0.2,2.62,83.3,87.3,-36.0,0
KC,CLE,KC,"gallagher, cam","bieber, shane",ground_ball,left,0.66,1.7,93.5,90.7,,0
MIN,CLE,MIN,"arraez, luis","bieber, shane",ground_ball,center,0.29,3.41,94.5,95.9,4.0,0
MIN,CLE,MIN,"arraez, luis","bieber, shane",ground_ball,center,0.12,3.07,94.9,94.1,-4.0,0
MIN,CLE,MIN,"arraez, luis","bieber, shane",line_drive,right,0.39,2.72,89.8,94.7,20.0,0
CLE,MIN,MIN,"arraez, luis","bieber, shane",line_drive,center,0.32,2.53,90.0,100.4,,0
CLE,MIN,MIN,"arraez, luis","bieber, shane",ground_ball,left,0.41,1.71,84.7,,-21.0,0
MIN,CLE,MIN,"donaldson, josh","bieber, shane",ground_ball,center,0.9,2.46,86.7,,,0
MIN,CLE,MIN,"donaldson, josh","bieber, shane",ground_ball,center,0.46,1.43,83.5,,-50.0,0
MIN,CLE,MIN,"donaldson, josh","bieber, shane",ground_ball,left,0.35,1.55,83.6,61.6,-52.0,0
MIN,CLE,MIN,"polanco, jorge","bieber, shane",ground_ball,center,-0.67,2.82,90.5,,-9.0,0
MIN,CLE,MIN,"polanco, jorge","bieber, shane",popup,left,-0.21,2.12,94.7,88.1,66.0,0
MIN,CLE,MIN,"polanco, jorge","bieber, shane",ground_ball,left,-0.57,1.96,88.2,,-8.0,0
MIN,CLE,MIN,"polanco, jorge","bieber, shane",popup,left,-0.04,2.89,94.9,72.1,,0
MIN,CLE,MIN,"polanco, jorge","bieber, shane",line_drive,center,-0.2,2.5,95.3,,26.0,0
CLE,MIN,MIN,"polanco, jorge","bieber, shane",line_drive,left,-0.42,3.14,94.8,81.8,,0
CLE,MIN,MIN,"polanco, jorge","bieber, shane",ground_ball,left,-1.02,3.09,93.2,98.0,-13.0,0
CLE,MIN,MIN,"polanco, jorge","bieber, shane",popup,left,-0.17,2.98,90.3,77.4,68.0,0
MIN,CLE,MIN,"rosario, eddie","bieber, shane",ground_ball,center,-1.11,2.11,84.1,58.4,-68.0,0
MIN,CLE,MIN,"rosario, eddie","bieber, shane",line_drive,right,0.15,0.91,85.0,72.9,27.0,0
MIN,CLE,MIN,"rosario, eddie","bieber, shane",ground_ball,left,-0.49,1.77,82.4,,0.0,0
MIN,CLE,MIN,"rosario, eddie","bieber, shane",ground_ball,center,-0.23,1.45,83.2,,-28.0,0
CLE,MIN,MIN,"rosario, eddie","bieber, shane",ground_ball,left,-1.02,2.11,94.6,83.3,-14.0,0
CLE,MIN,MIN,"rosario, eddie","bieber, shane",ground_ball,center,-0.2,1.34,84.7,91.9,,0
MIN,CLE,MIN,"sano, miguel","bieber, shane",fly_ball,center,0.13,2.24,91.9,,39.0,0
MIN,CLE,MIN,"sano, miguel","bieber, shane",fly_ball,right,0.69,2.52,94.5,100.4,60.0,0
MIN,CLE,MIN,"sano, miguel","bieber, shane",popup,left,0.76,2.7,88.7,82.3,59.0,0
MIN,CLE,MIN,"buxton, byron","bieber, shane",line_drive,left,0.26,2.47,85.5,111.5,,1
MIN,CLE,MIN,"buxton, byron","bieber, shane",ground_ball,left,-0.17,2.75,81.6,102.3,,0
MIN,CLE,MIN,"cruz, nelson","bieber, shane",popup,center,-0.81,2.9,94.8,,58.0,0
MIN,CLE,MIN,"cruz, nelson","bieber, shane",popup,center,-0.23,3.13,90.1,90.7,79.0,0
MIN,CLE,MIN,"cruz, nelson","bieber, shane",ground_ball,left,1.39,2.11,84.0,67.8,,0
MIN,CLE,MIN,"cruz, nelson","bieber, shane",ground_ball,left,0.04,2.45,89.8,,-7.0,0
MIN,CLE,MIN,"cruz, nelson","bieber, shane",fly_ball,right,0.95,2.15,89.5,95.0,37.0,0
MIN,CLE,MIN,"cave, jake","bieber, shane",line_drive,left,-0.75,2.26,95.1,99.0,17.0,0
MIN,CLE,MIN,"cave, jake","bieber, shane",fly_ball,left,0.28,2.95,94.7,83.7,37.0,0
MIN,CLE,MIN,"gonzalez, marwin","bieber, shane",popup,left,-0.31,3.35,90.6,95.2,71.0,0
CLE,MIN,MIN,"gonzalez, marwin","bieber, shane",line_drive,left,-0.82,2.46,95.6,101.9,9.0,0
MIN,CLE,MIN,"jeffers, ryan","bieber, shane",ground_ball,center,0.22,1.89,91.4,108.7,3.0,0
MIN,CLE,MIN,"jeffers, ryan","bieber, shane",line_drive,center,-0.16,2.84,86.1,,21.0,1
CLE,MIN,MIN,"jeffers, ryan","bieber, shane",ground_ball,center,0.61,2.06,84.4,66.4,-29.0,0
CLE,MIN,MIN,"wade, lamonte","bieber, shane",fly_ball,center,-0.06,2.16,95.0,100.4,39.0,0
PIT,CLE,PIT,"moran, colin","bieber, shane",ground_ball,center,-0.23,1.35,82.9,,-19.0,0
PIT,CLE,PIT,"newman, kevin","bieber, shane",ground_ball,center,0.77,1.14,86.3,,,0
PIT,CLE,PIT,"newman, kevin","bieber, shane",ground_ball,left,0.6,1.49,83.1,,-47.0,0
PIT,CLE,PIT,"newman, kevin","bieber, shane",ground_ball,left,0.95,2.21,86.2,,,0
PIT,CLE,PIT,"gonzalez, erik","bieber, shane",ground_ball,center,-0.09,2.19,95.1,,,0
PIT,CLE,PIT,"gonzalez, erik","bieber, shane",ground_ball,center,-0.26,1.78,91.1,63.9,,0
CIN,CLE,CIN,"farmer, kyle","bieber, shane",ground_ball,left,0.32,1.19,83.6,75.8,0.0,0
PIT,CLE,PIT,"bell, josh","bieber, shane",ground_ball,center,-0.14,3.06,90.6,,,0
PIT,CLE,PIT,"osuna, jose","bieber, shane",fly_ball,right,0.08,2.36,95.3,,49.0,0
PIT,CLE,PIT,"stallings, jacob","bieber, shane",line_drive,center,0.52,2.87,89.8,,7.0,0
PIT,CLE,PIT,"tucker, cole","bieber, shane",line_drive,left,-0.58,1.89,88.4,91.4,,0
DET,CLE,DET,"candelario, jeimer","bieber, shane",fly_ball,center,-0.16,2.78,95.6,98.2,41.0,0
DET,CLE,DET,"candelario, jeimer","bieber, shane",ground_ball,right,-0.11,2.28,89.6,70.5,,0
DET,CLE,DET,"candelario, jeimer","bieber, shane",ground_ball,left,0.42,2.0,83.5,88.5,4.0,0
DET,CLE,DET,"cameron, daz","bieber, shane",popup,center,-0.53,3.38,94.6,82.7,80.0,0
DET,CLE,DET,"cameron, daz","bieber, shane",fly_ball,right,0.42,2.77,94.4,90.4,56.0,0
DET,CLE,DET,"paredes, isaac","bieber, shane",fly_ball,left,0.59,2.76,90.7,,48.0,0
DET,CLE,DET,"paredes, isaac","bieber, shane",line_drive,center,0.09,2.97,85.1,89.4,23.0,0
DET,CLE,DET,"paredes, isaac","bieber, shane",line_drive,right,0.7,2.15,94.5,96.7,12.0,0
DET,CLE,DET,"reyes, victor","bieber, shane",ground_ball,center,-1.09,2.67,88.8,,,0
DET,CLE,DET,"reyes, victor","bieber, shane",ground_ball,right,-0.38,1.67,89.9,,,0
DET,CLE,DET,"schoop, jonathan","bieber, shane",ground_ball,left,-0.09,1.54,83.0,,-3.0,0
DET,CLE,DET,"schoop, jonathan","bieber, shane",ground_ball,left,0.75,1.96,84.6,,-36.0,0
DET,CLE,DET,"cabrera, miguel","bieber, shane",fly_ball,center,-0.55,3.65,95.1,97.0,49.0,0
DET,CLE,DET,"cabrera, miguel","bieber, shane",fly_ball,center,0.69,2.59,85.8,,,0
DET,CLE,DET,"cabrera, miguel","bieber, shane",ground_ball,center,0.97,2.33,91.2,,,0
DET,CLE,DET,"cabrera, miguel","bieber, shane",ground_ball,left,0.31,1.56,91.8,,-16.0,0
DET,CLE,DET,"castro, willi","bieber, shane",line_drive,right,0.25,1.91,91.2,109.4,20.0,1
DET,CLE,DET,"castro, willi","bieber, shane",ground_ball,center,0.95,1.48,84.5,71.5,-42.0,0
DET,CLE,DET,"castro, willi","bieber, shane",ground_ball,center,-0.01,1.25,88.2,77.8,-17.0,0
DET,CLE,DET,"romine, austin","bieber, shane",ground_ball,center,0.41,2.46,94.6,,-10.0,0
DET,CLE,DET,"romine, austin","bieber, shane",line_drive,right,1.0,2.84,92.0,74.6,,0
DET,CLE,DET,"bonifacio, jorge","bieber, shane",fly_ball,right,0.56,2.03,91.6,,34.0,0
DET,CLE,DET,"bonifacio, jorge","bieber, shane",line_drive,left,0.51,1.86,83.7,96.4,,0
DET,CLE,DET,"bonifacio, jorge","bieber, shane",ground_ball,left,0.19,1.52,90.0,94.7,,0
DET,CLE,DET,"maybin, cameron","bieber, shane",ground_ball,center,-0.13,2.45,96.1,,-14.0,0
DET,CLE,DET,"maybin, cameron","bieber, shane",ground_ball,center,0.1,3.2,89.4,98.0,0.0,0
PIT,CLE,PIT,"riddle, jt","bieber, shane",line_drive,center,-1.23,2.51,94.0,76.4,18.0,0
PIT,CLE,PIT,"riddle, jt","bieber, shane",fly_ball,left,-0.29,3.26,95.0,87.5,46.0,0
PIT,CLE,PIT,"riddle, jt","bieber, shane",fly_ball,right,0.43,3.17,91.1,95.8,53.0,0
CLE,CWS,CWS,"anderson, tim","bieber, shane",ground_ball,left,0.18,2.27,87.3,99.8,-6.0,0
CWS,CLE,CWS,"abreu, josé","bieber, shane",fly_ball,center,0.35,2.43,82.3,105.9,36.0,1
CWS,CLE,CWS,"abreu, josé","bieber, shane",ground_ball,left,-0.02,2.66,96.1,,2.0,0
CLE,CWS,CWS,"abreu, josé","bieber, shane",ground_ball,left,0.08,2.22,90.0,107.0,0.0,0
CWS,CLE,CWS,"jimenez, eloy","bieber, shane",line_drive,right,-1.09,3.17,95.0,66.7,,0
CLE,CWS,CWS,"jimenez, eloy","bieber, shane",ground_ball,center,-0.15,2.85,91.3,90.4,-19.0,0
CLE,CWS,CWS,"jimenez, eloy","bieber, shane",line_drive,left,-1.03,3.4,94.3,81.9,21.0,0
CLE,CWS,CWS,"encarnacion, edwin","bieber, shane",ground_ball,left,0.49,1.68,85.0,108.6,,0
CWS,CLE,CWS,"robert, luis","bieber, shane",ground_ball,center,0.33,1.83,87.5,106.8,-7.0,0
CWS,CLE,CWS,"robert, luis","bieber, shane",popup,center,0.86,2.04,89.8,69.8,,0
CWS,CLE,CWS,"moncada, yoan","bieber, shane",fly_ball,center,0.55,2.99,87.8,95.4,40.0,0
CLE,CWS,CWS,"moncada, yoan","bieber, shane",fly_ball,left,-0.48,2.67,90.9,94.1,,0
CWS,CLE,CWS,"grandal, yasmani","bieber, shane",fly_ball,left,-0.56,2.08,95.6,,,0
CWS,CLE,CWS,"grandal, yasmani","bieber, shane",line_drive,center,-0.4,2.58,94.4,103.8,15.0,0
CLE,CWS,CWS,"madrigal, nick","bieber, shane",ground_ball,left,0.01,0.68,83.9,99.9,-13.0,0
CLE,CWS,CWS,"madrigal, nick","bieber, shane",ground_ball,center,-0.6,2.93,94.9,,,0
CWS,CLE,CWS,"mccann, james","bieber, shane",line_drive,right,0.34,2.24,95.5,,,0
CWS,CLE,CWS,"mccann, james","bieber, shane",line_drive,center,0.01,2.23,88.5,108.5,26.0,1
CLE,MIL,MIL,"gamel, ben","bieber, shane",ground_ball,center,0.37,2.15,84.7,84.2,,0
CLE,MIL,MIL,"gamel, ben","bieber, shane",line_drive,left,-0.51,2.27,90.1,,6.0,0
DET,CLE,DET,"stewart, christin","bieber, shane",line_drive,center,0.55,2.14,94.4,88.9,19.0,0
DET,CLE,DET,"goodrum, niko","bieber, shane",ground_ball,center,-1.38,2.4,88.8,58.2,-73.0,0
DET,CLE,DET,"goodrum, niko","bieber, shane",fly_ball,center,-0.33,2.6,95.1,,36.0,0
DET,CLE,DET,"goodrum, niko","bieber, shane",line_drive,center,-0.75,3.04,95.5,100.1,18.0,0
MIN,CLE,MIN,"kepler, max","bieber, shane",fly_ball,left,-0.2,2.22,93.5,89.8,51.0,0
MIN,CLE,MIN,"kepler, max","bieber, shane",line_drive,left,-0.96,2.22,94.4,95.2,12.0,0
CLE,MIN,MIN,"kepler, max","bieber, shane",line_drive,right,0.6,2.89,83.5,,,0
CLE,MIN,MIN,"kepler, max","bieber, shane",ground_ball,center,-0.15,2.3,93.6,99.3,2.0,0
CIN,CLE,CIN,"senzel, nick","bieber, shane",ground_ball,center,0.38,2.79,91.5,103.8,5.0,0
CIN,CLE,CIN,"senzel, nick","bieber, shane",ground_ball,center,0.31,1.82,83.5,79.0,,0
CWS,CLE,CWS,"mendick, danny","bieber, shane",ground_ball,center,0.03,1.85,82.4,,,0
CLE,KC,KC,"perez, salvador","bieber, shane",ground_ball,center,0.62,2.37,83.4,105.7,3.0,0
CWS,CLE,CWS,"garcia, leury","bieber, shane",line_drive,left,0.28,2.89,94.8,89.6,30.0,0
ATL,CIN,ATL,"swanson, dansby","sims, lucas",line_drive,center,0.57,1.69,82.1,81.2,12.0,0
ATL,CIN,ATL,"swanson, dansby","sims, lucas",ground_ball,center,0.75,1.35,83.7,71.2,,0
ATL,CIN,ATL,"markakis, nick","sims, lucas",ground_ball,right,0.39,1.23,83.1,77.1,3.0,0
CIN,KC,KC,"phillips, brett","sims, lucas",ground_ball,center,0.06,3.51,93.7,77.8,-22.0,0
STL,CIN,STL,"wong, kolten","sims, lucas",fly_ball,center,0.8,2.62,92.8,,52.0,0
CIN,STL,STL,"wong, kolten","sims, lucas",ground_ball,center,0.07,2.26,78.2,89.6,,0
STL,CIN,STL,"goldschmidt, paul","sims, lucas",ground_ball,left,0.24,2.61,81.3,86.1,-17.0,0
STL,CIN,STL,"goldschmidt, paul","sims, lucas",ground_ball,left,-0.08,3.4,82.0,95.2,-10.0,0
CIN,STL,STL,"goldschmidt, paul","sims, lucas",line_drive,right,-0.08,2.16,81.5,93.4,26.0,0
CIN,STL,STL,"molina, yadier","sims, lucas",line_drive,center,0.63,1.93,92.1,66.8,24.0,0
STL,CIN,STL,"carpenter, matt","sims, lucas",fly_ball,center,-0.43,3.52,92.8,98.7,32.0,1
CIN,STL,STL,"dejong, paul","sims, lucas",fly_ball,left,0.6,2.15,82.5,,36.0,0
CIN,STL,STL,"miller, brad","sims, lucas",fly_ball,center,-0.01,3.25,93.4,98.4,,1
MIL,CIN,MIL,"hiura, keston","sims, lucas",ground_ball,center,0.91,1.6,92.5,97.6,,0
MIL,CIN,MIL,"hiura, keston","sims, lucas",fly_ball,right,0.48,1.99,80.8,,57.0,0
MIL,CIN,MIL,"arcia, orlando","sims, lucas",ground_ball,left,0.67,2.4,93.6,94.5,-19.0,0
CIN,STL,STL,"fowler, dexter","sims, lucas",ground_ball,center,-0.52,2.68,78.1,79.1,,0
MIL,CIN,MIL,"yelich, christian","sims, lucas",line_drive,center,-0.02,3.11,93.6,99.9,23.0,1
MIL,CIN,MIL,"braun, ryan","sims, lucas",fly_ball,left,0.13,3.16,92.1,95.5,57.0,0
STL,CIN,STL,"edman, tommy","sims, lucas",ground_ball,left,0.61,2.87,80.8,56.2,,0
STL,CIN,STL,"edman, tommy","sims, lucas",fly_ball,center,0.61,2.46,93.5,84.1,46.0,0
CIN,STL,STL,"edman, tommy","sims, lucas",line_drive,right,0.7,3.05,92.9,103.8,,0
CIN,CLE,CLE,"lindor, francisco","sims, lucas",ground_ball,center,-0.4,2.15,91.3,76.6,-33.0,0
CLE,CIN,CLE,"reyes, franmil","sims, lucas",popup,center,-0.75,3.39,92.3,93.0,65.0,0
CLE,CIN,CLE,"luplow, jordan","sims, lucas",popup,left,0.25,3.74,93.5,,64.0,0
MIN,CIN,MIN,"rosario, eddie","sims, lucas",ground_ball,center,-0.1,3.31,94.0,80.2,-40.0,0
MIN,CIN,MIN,"sano, miguel","sims, lucas",ground_ball,left,0.3,2.69,83.5,100.6,-4.0,0
MIN,CIN,MIN,"cruz, nelson","sims, lucas",ground_ball,center,0.49,1.91,92.5,68.2,-14.0,0
STL,CIN,STL,"wieters, matt","sims, lucas",ground_ball,left,-0.87,3.14,92.3,81.1,5.0,0
CIN,STL,STL,"thomas, lane","sims, lucas",fly_ball,left,0.39,3.28,91.1,93.8,57.0,0
CIN,PIT,PIT,"reynolds, bryan","sims, lucas",fly_ball,center,0.8,2.59,93.6,95.4,47.0,0
CIN,PIT,PIT,"hayes, ke'bryan","sims, lucas",ground_ball,center,-0.37,2.18,93.2,,,0
PIT,CIN,PIT,"newman, kevin","sims, lucas",popup,left,0.4,2.19,81.0,62.9,75.0,0
CIN,PIT,PIT,"newman, kevin","sims, lucas",line_drive,right,0.85,3.1,93.5,79.5,30.0,0
CIN,PIT,PIT,"newman, kevin","sims, lucas",fly_ball,right,-0.18,3.05,93.3,89.2,40.0,0
CIN,PIT,PIT,"gonzalez, erik","sims, lucas",line_drive,center,0.25,2.5,92.7,97.8,19.0,0
PIT,CIN,PIT,"stallings, jacob","sims, lucas",ground_ball,center,0.16,1.42,81.7,50.4,-32.0,0
CIN,PIT,PIT,"stallings, jacob","sims, lucas",line_drive,left,-0.07,2.45,94.2,,6.0,0
CIN,PIT,PIT,"tucker, cole","sims, lucas",ground_ball,center,-0.49,2.42,80.2,,-25.0,0
DET,CIN,DET,"reyes, victor","sims, lucas",fly_ball,right,0.5,2.15,92.4,105.2,40.0,0
DET,CIN,DET,"cabrera, miguel","sims, lucas",line_drive,left,-0.21,2.71,93.7,105.2,,0
CIN,CHC,CHC,"happ, ian","sims, lucas",ground_ball,center,0.21,2.99,92.6,83.4,-22.0,0
CHC,CIN,CHC,"happ, ian","sims, lucas",line_drive,center,0.08,2.13,80.0,102.9,,0
CIN,CHC,CHC,"bote, david","sims, lucas",popup,left,-0.48,2.65,93.8,90.3,79.0,0
CIN,DET,DET,"maybin, cameron","sims, lucas",popup,right,0.01,3.06,93.7,90.8,75.0,0
CIN,PIT,PIT,"riddle, jt","sims, lucas",ground_ball,center,-0.85,3.11,93.7,87.4,-2.0,0
CIN,CWS,CWS,"abreu, josé","sims, lucas",line_drive,left,-0.4,2.39,95.1,107.4,9.0,0
